,_id,Date,Name of the Page,Url,Person Name,Person Url,Likes Counts,Comments Counts,Share Counts,Likes_Comments_Shares_Counts,Comments,Comments_Only
4755,6300672601ca6acd781268a4,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3577897875626012/,Thilipan Tenkasi,https://www.facebook.com/thilipan.tenkasi?comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1Nzc5MDAyNjIyOTI0NDA%3D&__tn__=R*F,['7.5K'],['186 comments'],['79 shares'],['7.5K\n186 comments\n79 shares'],"Thilipan Tenkasi
தல........ போ.. தலைவா...
நா... உனக்கு எத்தன தடவ HI சொல்ல சொன்னன்.. ஆன தலைவா நீ என்ன கணக்கே எடுக்கிற இல்ல
ஒரே ஒரு தடவ hi சொல்லு தலைவா","['தல........ போ.. தலைவா...', 'நா... உனக்கு எத்தன தடவ HI சொல்ல சொன்னன்.. ஆன தலைவா நீ என்ன கணக்கே எடுக்கிற இல்ல', 'ஒரே ஒரு தடவ hi சொல்லு தலைவா']"
4756,6300672601ca6acd781268a5,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3577897875626012/,Manikanda Mani,https://www.facebook.com/manikanda.mani.3591?comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzQwNDAzNzM5NjkzNzgzOTg%3D&__tn__=R*F,['7.5K'],['186 comments'],['79 shares'],['7.5K\n186 comments\n79 shares'],"Manikanda Mani
All best to you anna","['Manikanda Mani', 'All best to you anna']"
4757,6300672601ca6acd781268a6,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3577897875626012/,Jhor Ali,https://www.facebook.com/jhor.ali.969?comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODM0OTA5MzE3MzMzNzM%3D&__tn__=R*F,['7.5K'],['186 comments'],['79 shares'],['7.5K\n186 comments\n79 shares'],"Jhor Ali
Nice","['Jhor Ali', 'Nice']"
4758,6300672601ca6acd781268a7,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3577897875626012/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['7.5K'],['186 comments'],['79 shares'],['7.5K\n186 comments\n79 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4759,6300672601ca6acd781268a8,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3577897875626012/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['7.5K'],['186 comments'],['79 shares'],['7.5K\n186 comments\n79 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4760,6300672601ca6acd781268a9,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3577897875626012/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['7.5K'],['186 comments'],['79 shares'],['7.5K\n186 comments\n79 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4761,6300672601ca6acd781268aa,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3577897875626012/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['7.5K'],['186 comments'],['79 shares'],['7.5K\n186 comments\n79 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4762,6300672601ca6acd781268ab,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4763,6300672601ca6acd781268ac,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4764,6300672601ca6acd781268ad,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4765,6300672601ca6acd781268ae,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4766,6300672601ca6acd781268af,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4767,6300672601ca6acd781268b0,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4768,6300672601ca6acd781268b1,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4769,6300672601ca6acd781268b2,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4770,6300672601ca6acd781268b3,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4771,6300672601ca6acd781268b4,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4772,6300672601ca6acd781268b5,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2578414638907679/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['5.5K'],['164 comments'],['68 shares'],['5.5K\n164 comments\n68 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4773,6300672601ca6acd781268b6,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2575719485843861/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['3.1K'],['53 comments'],['35 shares'],['3.1K\n53 comments\n35 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4774,6300672601ca6acd781268b7,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2575719485843861/,Saravanan Saravanan,https://www.facebook.com/profile.php?id=100024710240216&comment_id=Y29tbWVudDozNTc3ODk4ODg4OTU5MjQ0XzM1ODIzNzE3NjUxNzg2MjM%3D&__tn__=R*F,['3.1K'],['53 comments'],['35 shares'],['3.1K\n53 comments\n35 shares'],"Saravanan Saravanan
வாழ்த்துக்கள்
அண்ணா","['Saravanan Saravanan', 'வாழ்த்துக்கள்', 'அண்ணா']"
4775,6300672601ca6acd781268b8,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2560563767359433/,,,['3.4K'],['67 comments'],['10 shares'],['3.4K\n67 comments\n10 shares'],,['']
4776,6300672601ca6acd781268b9,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2531382380277572/,,,['2.4K'],['95 comments'],['58 shares'],['2.4K\n95 comments\n58 shares'],,['']
4777,6300672601ca6acd781268ba,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2531382380277572/,,,['2.4K'],['95 comments'],['58 shares'],['2.4K\n95 comments\n58 shares'],,['']
4778,6300672601ca6acd781268bb,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2485076534908157/,,,['2K'],['65 comments'],['42 shares'],['2K\n65 comments\n42 shares'],,['']
4779,6300672601ca6acd781268bc,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4780,6300672601ca6acd781268bd,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4781,6300672601ca6acd781268be,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4782,6300672601ca6acd781268bf,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4783,6300672601ca6acd781268c0,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4784,6300672601ca6acd781268c1,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4785,6300672601ca6acd781268c2,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4786,6300672601ca6acd781268c3,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2477084719040672/,,,['2.1K'],['73 comments'],['28 shares'],['2.1K\n73 comments\n28 shares'],,['']
4787,6300672601ca6acd781268c4,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2464735316942279/,,,['9.8K'],['197 comments'],['104 shares'],['9.8K\n197 comments\n104 shares'],,['']
4788,6300672601ca6acd781268c5,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2452561594826318/,,,['4.3K'],['95 comments'],['40 shares'],['4.3K\n95 comments\n40 shares'],,['']
4789,6300672601ca6acd781268c6,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2452561594826318/,,,['4.3K'],['95 comments'],['40 shares'],['4.3K\n95 comments\n40 shares'],,['']
4790,6300672601ca6acd781268c7,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2450771528338658/,,,['1.9K'],['63 comments'],['32 shares'],['1.9K\n63 comments\n32 shares'],,['']
4791,6300672601ca6acd781268c8,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2450771528338658/,,,['1.9K'],['63 comments'],['32 shares'],['1.9K\n63 comments\n32 shares'],,['']
4792,6300672601ca6acd781268c9,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2438713306211147/,,,['1.5K'],['34 comments'],['18 shares'],['1.5K\n1.5K\n34 comments\n18 shares'],,['']
4793,6300672601ca6acd781268ca,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2435988566483621/,,,['1.6K'],['26 comments'],['15 shares'],['1.6K\n1.6K\n26 comments\n15 shares'],,['']
4794,6300672601ca6acd781268cb,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2435988566483621/,,,['1.6K'],['26 comments'],['15 shares'],['1.6K\n1.6K\n26 comments\n15 shares'],,['']
4795,6300672601ca6acd781268cc,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2429339247148553/,,,['2.2K'],['122 comments'],['37 shares'],['2.2K\n122 comments\n37 shares'],,['']
4796,6300672601ca6acd781268cd,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2426387897443688/,,,['1K'],['19 comments'],['14 shares'],['1K\n19 comments\n14 shares'],,['']
4797,6300672601ca6acd781268ce,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2425305657551912/,,,['1.1K'],['58 comments'],['6 shares'],['1.1K\n1.1K\n58 comments\n6 shares'],,['']
4798,6300672601ca6acd781268cf,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.850028551746305/2425305657551912/,,,['1.1K'],['58 comments'],['6 shares'],['1.1K\n1.1K\n58 comments\n6 shares'],,['']
4799,6300672601ca6acd781268d0,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/2418356464913498/,,,['1.7K'],['46 comments'],['17 shares'],['1.7K\n46 comments\n17 shares'],,['']
4800,6300672601ca6acd781268d1,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Valli V,https://www.facebook.com/valliv.valli.35?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MzUxNTc0MDMyMzMzOTI%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Valli V
Hi brother this film not only a film it is our life. Very nice.","['Valli V', 'Hi brother this film not only a film it is our life. Very nice.']"
4801,6300672601ca6acd781268d2,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Abhi Raman,https://www.facebook.com/Abhiraman555?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2Mjk1MDk3NTA0NjQ4MjQ%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Abhi Raman
sir a very good movie bhoomi u should have released it in theatres u shouldn't have given ur movie to the corporate star network. it is truly against them u should waited and released in theatres","['Abhi Raman', ""sir a very good movie bhoomi u should have released it in theatres u shouldn't have given ur movie to the corporate star network. it is truly against them u should waited and released in theatres""]"
4802,6300672601ca6acd781268d3,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Sonali Gupta,https://www.facebook.com/sonali.sonali.av?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzQ1NzY3NTUyNTU3NDAyNjQ%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Sonali Gupta
amazing performance of Jayam Ravi. love it","['Sonali Gupta', 'amazing performance of Jayam Ravi. love it']"
4803,6300672601ca6acd781268d4,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Meenakshi Viswanath,https://www.facebook.com/profile.php?id=100008088401225&comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM3NDYyNzIyMzIxMjE5MDg%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Meenakshi Viswanath
ATHU TAAN ROMANCE PANNA VEETLA WIFE IRUKKANGALLA ETHUKKU TOO MUCH ROMANCE IN THIS MOVIE, PLEASE AVOID TOO MUCH ROMANCE AND TOO MUCH EMOTIONAL SCENES IN YOUR UP COMING MOVIES.","['Meenakshi Viswanath', 'ATHU TAAN ROMANCE PANNA VEETLA WIFE IRUKKANGALLA ETHUKKU TOO MUCH ROMANCE IN THIS MOVIE, PLEASE AVOID TOO MUCH ROMANCE AND TOO MUCH EMOTIONAL SCENES IN YOUR UP COMING MOVIES.']"
4804,6300672601ca6acd781268d5,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Sree Sai,https://www.facebook.com/parameshwari.ramar?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2NTA1MzE2MDgzNjI2Mzg%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Sree Sai
what a movie brother. chanceless. I am so heavy-hearted while watching this movie. the correct movie at the correct time. I pray this will not end up with movie alone. in real life we need to change. changes that come from everyone's inner mind will change the world.","['Sree Sai', ""what a movie brother. chanceless. I am so heavy-hearted while watching this movie. the correct movie at the correct time. I pray this will not end up with movie alone. in real life we need to change. changes that come from everyone's inner mind will change the world.""]"
4805,6300672601ca6acd781268d6,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Thri Vikram,https://www.facebook.com/thri.vikram.9?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MzE2Mjg4NjM1ODYyNDY%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Thri Vikram
Saw Bhoomi,it’s a worst movie I had ever seen,non sense story,now a days everyone trying show corporates as villains n farmers as victims for their personal benefit...fact is they don’t hate corporates or love farmers...Mr Ravi for ur kind info Hotstar… See more","['Thri Vikram', 'Saw Bhoomi,it’s a worst movie I had ever seen,non sense story,now a days everyone trying show corporates as villains n farmers as victims for their personal benefit...fact is they don’t hate corporates or love farmers...Mr Ravi for ur kind info Hotstar… See more']"
4806,6300672601ca6acd781268d7,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Faa Tune,https://www.facebook.com/aliahmed.ali.5602?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MTk3NDY2MzgxMDc4MDI%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Faa Tune
வணக்கம் சார் என்னுடைய இரண்டு நண்பர்கள் ஒருவர் பாடகராக இருக்கிறார் மற்றொருவர் பாடல் ஆசிரியராக இருக்கிறார் பாடகராக இருக்கிறார் 22 வருஷமாக பாடிக் கொண்டிருக்கிறார் மற்றொருவர் 10 வருஷமாக பாடலாசிரியர் இருக்கிறார் என்னுடைய நண்பர் ஜாகிர் உசேன் ஐந்து வருடம் முன… See more","['Faa Tune', 'வணக்கம் சார் என்னுடைய இரண்டு நண்பர்கள் ஒருவர் பாடகராக இருக்கிறார் மற்றொருவர் பாடல் ஆசிரியராக இருக்கிறார் பாடகராக இருக்கிறார் 22 வருஷமாக பாடிக் கொண்டிருக்கிறார் மற்றொருவர் 10 வருஷமாக பாடலாசிரியர் இருக்கிறார் என்னுடைய நண்பர் ஜாகிர் உசேன் ஐந்து வருடம் முன… See more']"
4807,6300672601ca6acd781268d8,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Arvindaryans,https://www.facebook.com/arvindaryans.arvindaryans?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MzU1ODY5MzMxOTA0Mzk%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Arvindaryans
Ravi sir fantastic movie. Just rocked. Watching 4TV time since yesterday.. What a movie Bhoomi is. I got one feedback sir if you don't mind. Please reply yes if u would like to hear this!!","['Arvindaryans', ""Ravi sir fantastic movie. Just rocked. Watching 4TV time since yesterday.. What a movie Bhoomi is. I got one feedback sir if you don't mind. Please reply yes if u would like to hear this!!""]"
4808,6300672601ca6acd781268d9,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Chitrarasu Chitrarasu,https://www.facebook.com/chitrarasu.chitrarasu.5891?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MTc4NDcwMzQ5NjQ0Mjk%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Chitrarasu Chitrarasu
குழந்தையின் உயிர்காக்க உதவுங்கள்.....
தருமபுரி மாவட்டம் பாப்பிரெட்டிப்பட்டி வட்டம் பாப்பிசெட்டிபட்டி கிராமத்தை சேர்ந்த‌ சுமார் ஐந்து வயதுடைய கவின் குமார் என்கிற ஏழை சிறுவனுக்கு இரு சிறுநீரகமும் செயலிழந்த நிலையில் கோயம்புத்தூரில் உள்ள ஒரு மருத்துவமனைய… See more","['Chitrarasu Chitrarasu', 'குழந்தையின் உயிர்காக்க உதவுங்கள்.....', 'தருமபுரி மாவட்டம் பாப்பிரெட்டிப்பட்டி வட்டம் பாப்பிசெட்டிபட்டி கிராமத்தை சேர்ந்த\u200c சுமார் ஐந்து வயதுடைய கவின் குமார் என்கிற ஏழை சிறுவனுக்கு இரு சிறுநீரகமும் செயலிழந்த நிலையில் கோயம்புத்தூரில் உள்ள ஒரு மருத்துவமனைய… See more']"
4809,6300672601ca6acd781268da,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Ravi Varma,https://www.facebook.com/ravi.varma.50746?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MTI2NjE4OTIxNDk2MTA%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Ravi Varma
Sir My Name is Ravi Varma From Bangalore U R Smile is very attractive i wish always should be in your face. i need one selfi with u sir.","['Ravi Varma', 'Sir My Name is Ravi Varma From Bangalore U R Smile is very attractive i wish always should be in your face. i need one selfi with u sir.']"
4810,6300672601ca6acd781268db,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Pragash Raman,https://www.facebook.com/pragash.raman.7?comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MDczMjA0MTYwMTcwOTE%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Pragash Raman
All the best brother. You are one of the finest actor that the industry haven’t utilised you to the max.","['Pragash Raman', 'All the best brother. You are one of the finest actor that the industry haven’t utilised you to the max.']"
4811,6300672601ca6acd781268dc,2022-08-19,Jayam Ravi,https://www.facebook.com/JayamRaviOfficial/photos/a.862332227182604/3604437682972031/,Govindhasamy C M,https://www.facebook.com/profile.php?id=100057204878719&comment_id=Y29tbWVudDozNjA0NDM4NDcyOTcxOTUyXzM2MDUyMjYxMzYyMjY1MTk%3D&__tn__=R*F,['59K'],['441 comments'],['164 shares'],['59K\n441 comments\n164 shares'],"Govindhasamy C M
sir bhoomi movikku marana waiting விவசாயம்...","['Govindhasamy C M', 'sir bhoomi movikku marana waiting விவசாயம்...']"
